transaction_id,amount,reason_code,merchant_category,days_since_transaction,account_age_days,previous_chargebacks_count,customer_communication_count,has_delivery_confirmation,has_signed_receipt,refund_already_issued,avs_match,cvv_match,won_dispute
TXN100333,55.91,credit_not_processed,electronics,45,1211,0,1,0,0,0,1,1,1
TXN100334,129.39,fraud,general,111,1450,1,1,1,0,0,1,1,1
TXN100335,37.02,duplicate_charge,digital_goods,85,947,3,0,0,0,1,1,1,0
TXN100336,248.6,fraud,digital_goods,31,1942,0,1,1,0,0,1,1,1
TXN100337,110.06,subscription_cancelled,travel,26,736,1,2,0,1,1,0,1,1
TXN100338,151.49,fraud,travel,108,1860,0,2,1,1,0,1,1,1
TXN100339,155.64,credit_not_processed,digital_goods,77,2259,1,0,1,1,0,0,1,0
TXN100340,126.94,fraud,general,15,429,0,1,1,0,0,1,1,1
TXN100341,90.83,credit_not_processed,general,15,565,1,0,0,0,0,1,1,0
TXN100342,240.46,subscription_cancelled,apparel,99,945,1,0,1,0,0,1,1,0
TXN100343,108.26,duplicate_charge,subscription,21,2069,0,1,0,0,0,1,1,1
TXN100344,154.14,subscription_cancelled,apparel,27,1602,0,0,1,0,0,1,1,1
TXN100345,215.27,subscription_cancelled,general,74,485,0,2,0,0,0,1,1,0
TXN100346,354.51,credit_not_processed,apparel,103,920,0,1,1,1,0,1,1,1
TXN100347,336.16,product_not_received,apparel,41,1608,2,1,1,0,1,1,1,0
TXN100348,115.85,duplicate_charge,subscription,80,2411,0,2,1,0,0,1,1,1
TXN100349,87.08,fraud,subscription,84,1127,0,0,1,1,1,1,1,1
TXN100350,402.71,duplicate_charge,electronics,72,186,0,2,1,1,0,0,1,1
TXN100351,107.8,fraud,travel,82,261,0,5,1,1,0,1,1,0
TXN100352,233.85,product_unacceptable,digital_goods,28,71,0,1,0,0,0,1,1,0
TXN100353,35.2,product_unacceptable,travel,74,314,0,0,1,1,0,1,1,1
TXN100354,23.39,product_unacceptable,travel,1,1031,0,1,1,1,0,1,1,1
TXN100355,174.63,product_unacceptable,general,87,703,0,2,0,0,1,1,1,0
TXN100356,139.13,subscription_cancelled,general,95,752,1,2,1,0,0,1,1,0
TXN100357,276.08,subscription_cancelled,travel,95,1916,0,1,0,0,0,1,1,0
TXN100358,91.68,product_unacceptable,subscription,4,1192,0,1,1,1,0,1,1,1
TXN100359,204.07,duplicate_charge,general,109,1822,0,2,1,0,1,1,1,1
TXN100360,266.17,credit_not_processed,apparel,52,1354,1,0,1,1,0,1,1,1
TXN100361,94.65,fraud,subscription,10,512,1,1,1,0,0,1,1,1
TXN100362,129.28,fraud,subscription,64,2370,0,3,1,0,0,1,1,1
TXN100363,65.72,fraud,electronics,69,1190,0,1,0,0,1,1,1,0
TXN100364,282.83,duplicate_charge,general,48,2090,0,2,0,0,0,1,1,1
TXN100365,242.6,product_not_received,subscription,90,242,0,1,1,1,0,1,1,1
TXN100366,255.14,subscription_cancelled,digital_goods,65,2123,0,2,0,0,0,1,1,0
TXN100367,138.7,duplicate_charge,digital_goods,26,1789,0,1,0,0,0,1,1,1
TXN100368,239.75,product_not_received,digital_goods,74,624,0,0,1,1,0,1,1,1
TXN100369,148.02,credit_not_processed,general,32,1983,0,1,0,0,0,1,1,1
TXN100370,448.01,subscription_cancelled,general,15,1856,0,2,0,0,1,1,1,0
TXN100371,164.67,product_not_received,subscription,32,2233,0,1,0,0,1,1,1,1
TXN100372,323.35,product_not_received,travel,108,524,1,3,0,1,0,1,1,0
TXN100373,139.28,product_not_received,electronics,69,2214,0,1,1,0,1,1,1,1
TXN100374,387.64,fraud,general,38,1905,0,1,0,0,0,1,1,0
TXN100375,86.9,fraud,electronics,44,844,0,2,0,1,0,1,1,0
TXN100376,222.35,credit_not_processed,apparel,103,876,1,3,1,0,0,1,1,1
TXN100377,101.08,product_not_received,electronics,80,636,2,2,1,0,1,1,1,0
TXN100378,197.93,product_not_received,general,93,1191,1,1,1,0,0,1,1,1
TXN100379,108.21,subscription_cancelled,digital_goods,73,2241,1,3,1,0,0,0,1,0
TXN100380,164.2,product_unacceptable,apparel,119,2094,1,1,1,1,0,1,0,1
TXN100381,120.65,credit_not_processed,electronics,79,365,0,1,1,0,0,1,1,1
TXN100382,259.78,subscription_cancelled,digital_goods,48,328,1,1,0,1,0,1,1,1
TXN100383,228.82,product_unacceptable,subscription,31,148,0,4,1,0,0,1,1,1
TXN100384,98.29,product_not_received,general,6,1535,0,2,1,1,0,1,1,1
TXN100385,96.1,credit_not_processed,travel,92,785,0,4,1,0,0,0,1,1
TXN100386,80.93,duplicate_charge,travel,112,1902,0,0,0,0,0,1,1,1
TXN100387,68.46,credit_not_processed,general,80,1900,0,2,1,0,0,0,1,1
TXN100388,271.77,fraud,general,58,494,0,0,1,1,1,1,1,1
TXN100389,77.25,subscription_cancelled,apparel,16,1735,1,0,1,1,0,1,1,1
TXN100390,209.72,duplicate_charge,general,77,1911,1,3,1,0,0,1,1,1
TXN100391,112.87,fraud,travel,24,2467,1,1,1,1,0,1,1,1
TXN100392,317.14,duplicate_charge,general,75,1806,1,3,0,1,0,1,1,1
TXN100393,519.23,duplicate_charge,electronics,36,898,0,0,1,1,0,1,1,1
TXN100394,9.1,fraud,electronics,104,2499,1,0,1,0,0,1,1,0
TXN100395,86.01,product_unacceptable,general,112,689,0,1,1,0,0,1,1,1
TXN100396,111.45,subscription_cancelled,subscription,28,2013,0,1,1,1,0,1,0,1
TXN100397,142.3,product_not_received,apparel,39,945,1,1,1,0,0,0,1,1
TXN100398,135.87,product_unacceptable,general,110,2337,0,0,1,1,0,1,1,1
TXN100399,55.22,product_unacceptable,electronics,3,1955,1,1,0,0,0,1,0,0
TXN100400,526.1,product_not_received,subscription,62,1499,0,2,0,1,0,1,1,1
TXN100401,139.6,credit_not_processed,apparel,17,535,0,2,1,0,1,1,1,0
TXN100402,228.12,subscription_cancelled,electronics,52,471,0,1,1,1,0,1,1,1
TXN100403,232.98,fraud,subscription,4,2369,0,0,1,1,0,1,1,1
TXN100404,44.81,credit_not_processed,general,17,2004,1,0,1,0,0,0,1,1
TXN100405,125.94,credit_not_processed,electronics,48,1281,2,1,1,0,0,1,1,1
TXN100406,271.76,product_not_received,electronics,8,2193,0,2,1,0,1,1,1,1
TXN100407,404.0,subscription_cancelled,travel,95,1957,0,1,1,1,0,1,1,1
TXN100408,127.96,fraud,electronics,69,969,1,0,0,0,1,1,1,1
TXN100409,52.56,credit_not_processed,subscription,54,2068,0,2,0,0,0,0,1,1
TXN100410,104.24,duplicate_charge,general,57,1990,0,5,1,0,0,1,1,0
TXN100411,123.83,duplicate_charge,subscription,100,1197,0,2,0,1,0,0,1,1
TXN100412,120.3,fraud,apparel,101,48,1,1,1,0,0,1,1,1
TXN100413,81.01,credit_not_processed,apparel,6,1853,0,1,0,1,0,1,1,0
TXN100414,47.71,fraud,subscription,82,849,0,0,1,1,0,1,1,1
TXN100415,65.18,product_not_received,electronics,56,911,0,2,1,1,1,1,1,1
TXN100416,104.95,fraud,travel,94,1784,0,2,0,1,0,0,0,0
TXN100417,268.7,subscription_cancelled,digital_goods,94,2027,3,3,0,0,0,1,1,1
TXN100418,340.2,fraud,subscription,85,219,0,1,0,0,0,1,0,0
TXN100419,177.44,credit_not_processed,apparel,81,2059,0,0,1,0,1,1,1,0
TXN100420,66.77,duplicate_charge,subscription,26,732,0,0,1,0,1,1,1,1
TXN100421,109.69,fraud,subscription,102,1415,1,2,1,0,0,1,1,0
TXN100422,24.48,fraud,apparel,84,2171,0,2,1,1,0,1,1,1
TXN100423,409.09,fraud,digital_goods,33,545,0,2,1,0,0,1,1,1
TXN100424,96.76,duplicate_charge,electronics,28,552,1,1,0,0,0,1,1,1
TXN100425,215.02,subscription_cancelled,digital_goods,60,2425,1,2,0,0,0,1,1,1
TXN100426,324.49,product_not_received,apparel,41,932,0,2,1,0,0,1,1,1
TXN100427,484.25,subscription_cancelled,electronics,81,2367,2,2,0,0,0,1,1,1
TXN100428,288.97,fraud,travel,49,892,0,2,1,0,0,1,1,1
TXN100429,119.73,subscription_cancelled,travel,21,1549,0,4,0,1,0,1,1,1
TXN100430,235.41,credit_not_processed,electronics,48,1275,1,0,1,1,0,1,1,1
TXN100431,472.7,subscription_cancelled,apparel,98,2459,0,3,0,0,0,1,1,1
TXN100432,96.04,duplicate_charge,electronics,99,1375,0,0,0,1,1,1,1,0
TXN100433,45.56,subscription_cancelled,subscription,38,1256,0,0,0,0,0,1,1,1
TXN100434,81.53,fraud,digital_goods,95,1165,1,1,1,0,0,1,1,1
TXN100435,224.65,fraud,electronics,12,938,0,0,0,0,0,1,1,0
TXN100436,122.1,fraud,apparel,118,1100,0,5,1,0,0,1,1,1
TXN100437,153.21,product_unacceptable,general,92,1151,0,1,1,1,1,1,1,0
TXN100438,251.27,subscription_cancelled,apparel,5,1909,0,3,0,1,0,1,1,1
TXN100439,80.05,duplicate_charge,subscription,84,114,0,0,1,1,0,1,1,1
TXN100440,147.69,subscription_cancelled,digital_goods,59,1252,0,1,0,0,1,1,1,0
TXN100441,108.2,fraud,apparel,106,1372,0,0,1,0,0,1,1,0
TXN100442,460.4,subscription_cancelled,apparel,29,1882,0,2,1,0,0,1,0,1
TXN100443,282.9,fraud,electronics,107,1665,0,0,1,0,0,0,1,1
TXN100444,122.74,product_not_received,subscription,104,1079,0,4,1,0,0,0,1,1
TXN100445,117.53,duplicate_charge,digital_goods,34,273,0,4,0,0,0,1,1,1
TXN100446,494.64,credit_not_processed,digital_goods,52,930,1,0,1,0,0,1,1,1
TXN100447,468.57,duplicate_charge,electronics,77,638,0,1,1,0,0,1,1,1
TXN100448,223.62,fraud,subscription,29,510,1,2,1,0,0,1,1,1
TXN100449,158.48,duplicate_charge,apparel,119,1802,0,3,1,1,0,1,1,1
TXN100450,56.12,fraud,travel,23,1195,0,0,1,1,0,1,1,1
TXN100451,82.13,credit_not_processed,general,30,1983,1,0,1,1,0,1,0,1
TXN100452,52.43,duplicate_charge,subscription,60,346,1,1,0,1,0,1,1,1
TXN100453,333.18,fraud,travel,57,2464,1,1,1,1,0,1,1,1
TXN100454,56.89,fraud,general,6,1183,1,1,1,1,1,1,1,1
TXN100455,116.37,fraud,apparel,109,633,1,2,0,1,0,1,1,0
TXN100456,29.28,credit_not_processed,general,29,907,0,2,1,1,0,1,1,1
TXN100457,41.52,product_unacceptable,travel,13,2103,1,0,0,0,0,1,0,0
TXN100458,259.18,subscription_cancelled,digital_goods,62,1774,1,0,0,0,0,1,1,0
TXN100459,200.24,duplicate_charge,apparel,111,430,0,2,1,0,0,1,1,0
TXN100460,162.7,product_unacceptable,subscription,1,2475,0,0,0,0,0,1,1,0
TXN100461,118.04,fraud,general,59,327,0,0,1,0,0,0,1,0
TXN100462,36.72,credit_not_processed,subscription,109,688,0,2,0,1,0,1,1,1
TXN100463,106.1,product_not_received,electronics,107,1823,0,0,1,1,0,1,1,1
TXN100464,141.14,product_unacceptable,digital_goods,21,1324,2,2,1,0,0,1,1,1
TXN100465,247.25,duplicate_charge,subscription,74,1114,0,0,1,0,0,1,1,1
TXN100466,321.0,duplicate_charge,digital_goods,100,2315,0,1,0,1,0,1,1,1
TXN100467,264.76,credit_not_processed,subscription,80,1984,1,1,0,1,0,1,1,1
TXN100468,199.39,fraud,subscription,79,2405,0,0,1,1,0,1,1,1
TXN100469,160.88,product_unacceptable,electronics,92,706,1,1,1,0,0,1,1,1
TXN100470,185.64,product_not_received,travel,54,2126,1,2,1,1,0,1,1,1
TXN100471,100.59,product_unacceptable,apparel,8,532,0,2,1,1,0,1,0,1
TXN100472,171.11,fraud,digital_goods,77,2014,0,0,1,1,0,1,1,1
TXN100473,140.53,fraud,digital_goods,75,1371,1,4,0,1,0,0,1,0
TXN100474,625.95,product_not_received,subscription,102,1494,1,1,0,0,0,0,1,0
TXN100475,189.02,product_not_received,general,110,288,1,1,1,1,0,1,0,1
TXN100476,22.54,product_not_received,digital_goods,41,2197,0,0,1,0,0,0,1,1
TXN100477,113.23,duplicate_charge,travel,114,696,1,1,0,0,0,1,1,0
TXN100478,129.15,duplicate_charge,travel,2,1495,1,3,1,1,0,1,0,1
TXN100479,289.37,product_not_received,travel,116,415,1,2,0,0,0,1,1,0
TXN100480,206.39,product_not_received,travel,17,2314,1,1,1,1,0,1,1,1
TXN100481,199.11,fraud,subscription,77,800,0,0,1,1,0,1,1,1
TXN100482,379.93,duplicate_charge,general,82,1906,0,2,1,0,0,0,1,1
TXN100483,469.99,product_not_received,subscription,76,1913,0,2,1,1,1,1,1,1
TXN100484,258.92,fraud,electronics,118,1375,0,2,1,1,0,1,1,1
TXN100485,120.05,product_not_received,digital_goods,66,301,1,1,0,1,0,1,1,1
TXN100486,122.86,product_unacceptable,digital_goods,16,699,0,1,1,0,0,0,1,0
TXN100487,348.16,product_not_received,travel,73,1529,0,1,1,0,0,1,1,1
TXN100488,122.57,product_unacceptable,travel,35,1339,2,0,1,0,0,1,1,0
TXN100489,152.97,product_unacceptable,subscription,73,1461,1,0,0,1,0,1,1,1
TXN100490,111.34,duplicate_charge,digital_goods,46,623,1,4,0,1,0,1,1,1
TXN100491,65.78,duplicate_charge,apparel,6,1345,0,0,1,0,0,1,1,1
TXN100492,594.67,duplicate_charge,digital_goods,76,213,0,2,1,0,0,1,1,1
TXN100493,153.74,product_not_received,general,11,1210,1,0,1,1,0,1,1,1
TXN100494,415.97,subscription_cancelled,apparel,40,228,0,2,1,1,0,1,1,1
TXN100495,123.85,product_unacceptable,electronics,74,1659,0,4,0,0,0,1,1,1
TXN100496,96.72,product_not_received,general,105,1416,1,2,0,0,0,1,1,1
TXN100497,244.08,duplicate_charge,apparel,38,2129,0,3,0,0,0,0,1,1
TXN100498,320.08,product_not_received,travel,36,1155,2,0,0,1,0,1,1,0
TXN100499,333.94,product_unacceptable,subscription,36,405,0,2,1,0,0,1,1,1
TXN100500,139.73,subscription_cancelled,apparel,69,588,0,1,0,1,0,0,1,1
TXN100501,261.73,credit_not_processed,digital_goods,24,2035,0,1,0,0,0,1,1,0
TXN100502,105.28,credit_not_processed,apparel,63,2395,0,1,1,0,0,1,1,1
TXN100503,169.53,product_unacceptable,electronics,96,153,0,1,1,0,0,1,1,1
TXN100504,129.75,product_unacceptable,electronics,10,1691,0,0,0,0,0,1,1,0
TXN100505,115.2,subscription_cancelled,apparel,115,1205,0,4,0,0,1,1,1,1
TXN100506,174.67,product_not_received,digital_goods,64,644,0,3,1,0,0,0,1,1
TXN100507,64.3,subscription_cancelled,travel,75,1278,0,1,1,0,0,1,1,1
TXN100508,302.68,product_unacceptable,electronics,74,2339,1,0,1,1,0,1,1,1
TXN100509,115.56,fraud,general,113,493,1,1,0,0,0,1,1,0
TXN100510,293.12,fraud,subscription,80,2092,0,1,1,0,0,1,1,0
TXN100511,76.31,subscription_cancelled,electronics,106,224,0,2,1,0,0,1,1,1
TXN100512,115.25,fraud,general,35,1801,0,1,1,0,1,1,1,0
TXN100513,64.11,product_not_received,electronics,26,187,1,1,1,1,0,1,1,1
TXN100514,62.06,product_not_received,travel,77,151,0,0,1,1,0,0,1,1
TXN100515,84.93,fraud,digital_goods,19,93,0,2,0,1,0,0,1,1
TXN100516,77.3,product_not_received,travel,14,2011,0,0,1,1,0,1,1,1
TXN100517,64.58,subscription_cancelled,general,26,1433,0,2,1,0,0,1,1,1
TXN100518,161.22,fraud,general,33,1725,0,0,0,0,0,1,1,1
TXN100519,240.82,subscription_cancelled,apparel,12,388,0,0,0,0,1,1,1,0
TXN100520,249.5,subscription_cancelled,travel,87,2303,0,0,0,0,0,1,1,1
TXN100521,34.15,product_not_received,general,70,2021,1,3,1,0,0,1,1,0
TXN100522,129.12,fraud,subscription,24,1221,1,1,1,1,0,1,1,1
TXN100523,119.56,duplicate_charge,general,34,2247,0,0,1,1,1,1,1,1
TXN100524,384.4,fraud,digital_goods,111,357,0,0,1,0,1,1,1,1
TXN100525,132.92,product_not_received,apparel,109,731,0,4,1,0,0,1,1,1
TXN100526,151.52,credit_not_processed,travel,15,121,0,3,1,1,1,1,1,1
TXN100527,46.53,credit_not_processed,subscription,73,411,2,0,0,1,0,1,1,1
TXN100528,83.11,subscription_cancelled,general,39,2103,0,2,0,1,1,1,1,1
TXN100529,43.98,product_not_received,subscription,43,1024,2,0,1,0,0,1,0,0
TXN100530,168.83,duplicate_charge,subscription,72,1613,0,0,1,0,0,1,1,1
TXN100531,392.47,duplicate_charge,travel,118,2203,1,2,1,1,0,0,1,1
TXN100532,85.48,product_not_received,apparel,70,1910,1,0,1,0,0,1,1,1
TXN100533,133.72,duplicate_charge,digital_goods,114,999,0,2,1,0,0,1,1,1
TXN100534,77.7,fraud,digital_goods,98,870,0,0,0,0,1,1,1,0
TXN100535,98.81,fraud,subscription,93,270,0,3,0,1,1,1,0,0
TXN100536,171.4,product_unacceptable,travel,95,2074,0,1,1,0,0,1,1,0
TXN100537,516.23,fraud,subscription,95,2461,0,3,1,0,0,1,0,1
TXN100538,379.8,fraud,electronics,31,1250,0,1,1,0,0,1,0,1
TXN100539,454.29,subscription_cancelled,subscription,117,1249,0,1,0,0,0,1,1,1
TXN100540,294.88,credit_not_processed,travel,110,2120,1,4,1,1,0,1,1,1
TXN100541,132.4,product_unacceptable,general,72,855,0,1,1,1,0,1,1,1
TXN100542,119.07,subscription_cancelled,digital_goods,85,1016,0,3,0,0,0,1,1,1
TXN100543,85.91,credit_not_processed,digital_goods,105,2234,1,5,1,0,0,1,1,1
TXN100544,130.81,fraud,electronics,19,948,0,0,0,1,0,1,0,0
TXN100545,396.13,product_unacceptable,subscription,8,2318,0,0,1,1,0,1,1,1
TXN100546,393.18,product_not_received,subscription,119,403,0,0,1,1,0,1,0,1
TXN100547,641.55,fraud,general,66,1242,1,2,0,0,0,1,1,0
TXN100548,180.64,subscription_cancelled,electronics,86,1224,1,0,1,0,0,1,1,0
TXN100549,56.07,product_not_received,apparel,60,766,2,3,1,1,0,1,1,1
TXN100550,230.0,product_unacceptable,general,62,2407,0,5,0,0,1,1,1,0
TXN100551,519.86,fraud,electronics,5,1206,0,2,1,0,0,1,1,1
TXN100552,430.52,fraud,travel,35,2197,0,5,1,1,0,1,1,1
TXN100553,108.83,credit_not_processed,digital_goods,11,548,1,1,1,1,0,1,1,1
TXN100554,60.78,fraud,general,52,872,0,0,0,0,0,1,1,1
TXN100555,59.32,product_not_received,general,3,1195,1,2,1,1,0,0,1,1
TXN100556,90.4,product_not_received,general,96,1409,0,1,0,0,1,1,1,0
TXN100557,101.65,product_unacceptable,apparel,35,573,1,3,0,0,1,1,1,0
TXN100558,125.03,duplicate_charge,travel,89,782,0,3,1,0,0,1,1,1
TXN100559,251.3,product_unacceptable,subscription,7,1555,0,0,1,0,0,1,1,1
TXN100560,121.78,fraud,general,4,696,0,0,0,0,0,0,1,0
TXN100561,164.02,product_not_received,electronics,51,1899,0,2,1,0,1,1,1,1
TXN100562,41.24,subscription_cancelled,general,94,1192,0,1,1,0,1,1,1,1
TXN100563,85.99,duplicate_charge,digital_goods,97,2423,0,0,1,0,1,1,1,1
TXN100564,82.81,duplicate_charge,electronics,65,594,1,6,1,0,0,1,1,1
TXN100565,35.12,duplicate_charge,travel,74,2106,0,1,1,1,0,1,1,1
TXN100566,119.45,subscription_cancelled,subscription,82,1225,0,2,1,0,0,1,1,0
TXN100567,41.52,fraud,electronics,81,215,0,0,0,1,0,1,1,1
TXN100568,113.06,product_not_received,electronics,89,1762,0,1,0,0,0,1,1,1
TXN100569,173.35,product_unacceptable,general,4,528,0,3,1,0,0,1,1,0
TXN100570,400.56,product_not_received,general,52,346,0,2,0,0,0,1,1,1
TXN100571,79.41,subscription_cancelled,electronics,100,1329,1,1,0,1,0,1,1,1
TXN100572,169.88,product_unacceptable,general,53,1964,1,4,0,0,0,1,1,0
TXN100573,95.5,subscription_cancelled,general,18,643,1,2,0,0,0,1,1,0
TXN100574,39.45,subscription_cancelled,general,80,1557,2,4,1,0,0,1,1,1
TXN100575,403.62,product_unacceptable,apparel,37,35,0,0,0,1,0,1,1,1
TXN100576,179.07,credit_not_processed,travel,61,461,3,0,0,0,0,1,1,1
TXN100577,221.9,duplicate_charge,general,62,1886,0,1,1,0,0,0,1,1
TXN100578,447.19,subscription_cancelled,general,83,32,0,0,1,0,0,0,1,1
TXN100579,112.63,product_not_received,travel,111,894,1,3,1,1,0,1,1,1
TXN100580,53.59,product_unacceptable,apparel,83,1269,0,0,1,1,0,1,1,1
TXN100581,78.47,product_unacceptable,electronics,119,165,0,2,1,1,1,1,1,1
TXN100582,49.34,fraud,apparel,3,2446,0,2,1,0,1,1,1,1
TXN100583,332.26,product_not_received,electronics,94,1272,1,1,0,0,1,1,1,0
TXN100584,532.93,credit_not_processed,apparel,50,846,1,2,0,0,0,1,1,0
TXN100585,172.0,duplicate_charge,electronics,87,2443,0,1,1,1,0,1,1,1
TXN100586,256.18,fraud,subscription,11,1396,0,3,1,1,0,1,1,1
TXN100587,303.29,product_not_received,travel,63,1696,0,2,1,1,1,1,0,1
TXN100588,466.71,fraud,travel,4,225,0,0,1,0,0,1,1,1
TXN100589,518.64,fraud,subscription,80,396,1,0,0,0,0,0,1,0
TXN100590,27.81,credit_not_processed,digital_goods,26,113,0,0,0,0,0,1,1,1
TXN100591,97.67,product_unacceptable,digital_goods,18,1285,1,1,1,0,0,1,1,0
TXN100592,158.13,product_not_received,apparel,10,2090,0,2,0,0,0,1,0,0
TXN100593,88.38,duplicate_charge,digital_goods,33,2254,0,2,1,0,0,1,1,1
TXN100594,127.46,fraud,apparel,115,1435,0,0,1,0,0,1,1,1
TXN100595,211.96,product_not_received,travel,118,135,0,2,1,0,0,1,1,1
TXN100596,207.94,duplicate_charge,general,10,1565,0,5,1,1,1,1,1,1
TXN100597,296.68,duplicate_charge,travel,117,1594,0,1,0,1,0,1,1,1
TXN100598,160.74,credit_not_processed,apparel,70,1492,0,1,1,1,0,1,1,1
TXN100599,15.46,duplicate_charge,subscription,39,1803,0,2,1,1,0,1,1,1
TXN100600,119.45,product_unacceptable,subscription,113,1393,0,2,1,0,0,1,1,1
TXN100601,197.6,subscription_cancelled,digital_goods,29,1760,0,2,1,0,0,1,0,1
TXN100602,311.03,credit_not_processed,apparel,22,1215,0,5,0,0,0,1,1,0
TXN100603,281.49,subscription_cancelled,subscription,28,375,0,4,0,0,0,1,1,1
TXN100604,145.08,credit_not_processed,apparel,18,199,0,2,1,1,1,1,1,1
TXN100605,92.64,subscription_cancelled,general,58,2268,1,2,1,0,0,1,1,1
TXN100606,150.16,credit_not_processed,apparel,17,1102,0,1,1,1,0,1,1,1
TXN100607,32.05,fraud,digital_goods,27,805,0,1,0,1,0,0,1,0
TXN100608,100.02,subscription_cancelled,subscription,45,733,0,1,0,0,0,1,1,0
TXN100609,350.07,product_unacceptable,electronics,78,129,0,1,1,1,0,1,1,0
TXN100610,149.82,product_unacceptable,apparel,103,2362,0,1,1,1,0,1,1,1
TXN100611,203.59,duplicate_charge,electronics,9,208,0,3,0,0,0,1,1,1
TXN100612,47.49,credit_not_processed,digital_goods,76,547,1,1,1,0,0,0,1,1
TXN100613,309.61,credit_not_processed,travel,13,1143,0,1,1,0,0,1,1,1
TXN100614,139.59,product_not_received,apparel,118,895,0,0,0,0,0,1,1,0
TXN100615,198.74,subscription_cancelled,digital_goods,33,99,0,1,0,1,0,1,1,1
TXN100616,230.12,subscription_cancelled,subscription,102,822,0,3,0,0,0,1,1,1
TXN100617,301.98,product_not_received,general,93,1948,1,1,0,1,0,1,1,1
TXN100618,177.68,fraud,electronics,39,626,0,0,1,0,0,1,1,1
TXN100619,142.06,fraud,travel,39,2164,1,0,1,1,0,1,1,1
TXN100620,57.44,subscription_cancelled,electronics,38,900,0,1,0,0,0,1,1,0
TXN100621,43.61,product_unacceptable,travel,57,33,0,0,0,1,0,0,1,0
TXN100622,175.12,credit_not_processed,general,53,272,1,2,1,0,0,1,1,0
TXN100623,199.65,product_unacceptable,subscription,79,2025,1,2,1,1,0,1,0,1
TXN100624,223.36,credit_not_processed,apparel,56,1013,0,1,1,1,0,1,1,1
TXN100625,79.82,product_not_received,apparel,94,2453,0,1,1,0,0,1,1,1
TXN100626,100.76,subscription_cancelled,subscription,56,1972,2,2,0,0,0,1,1,1
TXN100627,172.86,fraud,subscription,37,75,0,0,0,1,0,1,1,0
TXN100628,110.99,product_unacceptable,apparel,39,781,1,3,1,1,0,1,1,0
TXN100629,675.75,subscription_cancelled,electronics,87,1812,1,2,1,1,0,1,1,1
TXN100630,99.06,credit_not_processed,digital_goods,17,157,1,1,0,0,1,0,1,0
TXN100631,209.43,subscription_cancelled,travel,35,2497,1,0,1,0,0,1,1,1
TXN100632,275.76,fraud,digital_goods,38,415,1,1,1,0,1,1,1,0
TXN100633,287.35,product_not_received,general,77,1992,0,0,0,1,0,1,1,1
TXN100634,109.48,fraud,subscription,16,2101,0,0,1,0,0,0,1,1
TXN100635,230.9,fraud,subscription,54,1263,1,0,1,0,0,1,1,1
TXN100636,211.42,duplicate_charge,electronics,81,2008,0,0,1,1,0,1,1,1
TXN100637,237.84,duplicate_charge,general,111,2212,2,0,0,1,0,1,0,1
TXN100638,171.21,subscription_cancelled,subscription,53,1835,1,1,0,1,1,1,1,1
TXN100639,277.11,credit_not_processed,digital_goods,117,1769,0,1,1,1,0,1,1,1
TXN100640,186.16,subscription_cancelled,travel,73,971,0,3,0,0,1,1,1,1
TXN100641,51.53,subscription_cancelled,subscription,93,731,1,0,1,0,1,1,1,0
TXN100642,182.2,fraud,general,29,2169,0,0,1,1,0,1,1,0
TXN100643,197.75,product_not_received,travel,109,560,1,0,1,1,1,0,0,0
TXN100644,264.05,duplicate_charge,electronics,31,1036,1,5,1,0,0,1,1,1
TXN100645,175.27,subscription_cancelled,travel,17,1281,1,2,1,0,1,1,1,1
TXN100646,474.09,fraud,subscription,10,976,1,3,1,0,0,1,1,0
TXN100647,145.8,product_unacceptable,electronics,78,932,0,3,1,0,0,1,0,1
TXN100648,105.11,duplicate_charge,subscription,75,1497,0,0,1,0,0,1,1,1
TXN100649,380.55,fraud,apparel,24,823,1,3,0,0,1,1,1,0
TXN100650,142.85,product_not_received,general,105,2471,1,0,0,1,1,1,1,0
TXN100651,163.74,credit_not_processed,travel,33,444,1,0,1,0,0,0,0,0
TXN100652,197.81,duplicate_charge,apparel,73,972,0,2,1,1,0,1,0,1
TXN100653,186.26,product_not_received,electronics,63,2113,0,0,0,0,0,1,1,1
TXN100654,236.53,subscription_cancelled,electronics,71,1188,0,0,1,0,0,1,1,1
TXN100655,253.56,product_not_received,subscription,89,1762,0,2,1,1,0,1,1,0
TXN100656,97.82,subscription_cancelled,digital_goods,111,1617,1,0,1,1,0,1,1,1
TXN100657,61.74,product_not_received,general,86,828,2,1,0,1,0,1,1,1
TXN100658,68.23,duplicate_charge,apparel,108,1860,0,0,0,1,1,0,1,0
